flight_id,flight_number,origin_airport_code,destination_code,origin_city,destination_city,departure_time,arrival_time,departure_delay,arrival_delay,distance,aircraft_type,passenger_count,ticket_price,fuel_cost,crew_cost,operational_cost,revenue,date,region
137274,UA301,JFK,LAX,New York,Los Angeles,19-03-2023 12:43,19-03-2023 14:55,25,0,5999,A350,247,487.25,6733.090947,3419.982,97860.36001,120350.75,19-03-2023,North America
137275,UA301,JFK,LAX,New York,Los Angeles,03-08-2023 13:14,03-08-2023 18:22,2,0,5765,B737,98,402.75,4133.837863,5675.950876,28423.59204,39469.5,03-08-2023,North America
137276,AI102,DEL,DXB,Delhi,Dubai,16-07-2023 08:56,16-07-2023 11:17,0,15,8436,B787,249,551.89,4519.755541,4546.176102,119392.5284,137420.61,16-07-2023,Asia
137277,AI101,,LHR,Delhi,London,28-11-2023 00:30,28-11-2023 02:53,,19,5399,A350,182,650.63,8130.522934,2796.625199,84233.44274,118414.66,28-11-2023,Asia
137278,SQ701,SIN,BLR,Singapore,Bangalore,09-03-2023 09:17,09-03-2023 11:36,46,14,4643,A350,,781.34,7015.876584,5172.028289,75985.64652,126577.08,09-03-2023,Asia
137279,QF601,SYD,SIN,Sydney,Singapore,16-01-2023 14:59,16-01-2023 20:48,22,18,1633,B787,119,311.64,3660.557919,7435.225054,25572.99062,37085.16,16-01-2023,Australia
137280,QF601,SYD,,Sydney,Singapore,06-06-2023 09:39,06-06-2023 13:38,0,,2291,B777,172,692.18,2169.762546,6356.937552,92418.90079,119054.96,06-06-2023,Australia
137281,QF601,SYD,SIN,Sydney,Singapore,22-01-2023 03:41,22-01-2023 09:36,16,0,3866,B777,211,697.34,7102.060074,4927.367482,92971.1285,147138.74,22-01-2023,Australia
137282,DL401,ATL,ORD,Atlanta,Chicago,15-12-2023 18:40,16-12-2023 02:17,0,0,1970,A350,128,722.7,6186.824964,7209.987198,70228.95983,92505.6,15-12-2023,North America
137283,QF601,SYD,SIN,Sydney,Singapore,07-07-2023 03:11,07-07-2023 09:18,0,17,7195,B777,,536.25,6620.870939,6458.614434,63146.27544,99742.5,07-07-2023,Australia
137284,AI101,DEL,LHR,Delhi,London,28-06-2023 15:54,28-06-2023 21:24,0,41,1358,A320,117,358.27,4332.408096,2126.648269,30480.84658,41917.59,28-06-2023,Asia
137285,AI101,DEL,LHR,Delhi,London,31-12-2023 20:28,01-01-2024 01:42,42,26,1811,A321,221,297.34,4604.755843,3856.497015,53051.5905,65712.14,31-12-2023,Asia
137286,AI102,DEL,DXB,Delhi,Dubai,07-06-2023 13:43,07-06-2023 21:38,0,0,4875,A320,204,200.85,8665.605798,4082.667278,26046.85782,40973.4,07-06-2023,Asia
137287,UA301,JFK,LAX,New York,Los Angeles,06-10-2023 07:00,06-10-2023 12:22,26,0,7974,B777,,243.38,9413.765728,6802.026013,38547.75841,52570.08,06-10-2023,North America
137288,QF601,SYD,,Sydney,Singapore,05-11-2023 09:43,05-11-2023 19:30,25,,5397,B787,101,280.48,8025.838626,4401.663416,20916.54412,28328.48,05-11-2023,Australia
137289,DL401,ATL,,Atlanta,Chicago,02-01-2023 10:08,02-01-2023 12:29,1,,5089,B777,234,627.2,,3439.204847,116169.2089,146764.8,02-01-2023,North America
137290,UA301,JFK,LAX,New York,Los Angeles,26-09-2023 03:01,26-09-2023 11:44,13,0,6466,B737,191,320.8,,3505.159315,40774.55074,61272.8,26-09-2023,North America
137291,EK201,,LHR,Dubai,London,19-09-2023 11:35,19-09-2023 14:32,,16,7619,B777,104,675.61,6866.350906,7303.127728,58192.51978,70263.44,19-09-2023,Middle East
137292,SQ701,SIN,BLR,Singapore,Bangalore,20-05-2023 20:35,21-05-2023 02:24,0,0,7451,B787,139,149.87,4647.77039,7116.272921,15296.78247,20831.93,20-05-2023,Asia
137293,DL401,ATL,ORD,Atlanta,Chicago,19-12-2023 02:00,19-12-2023 08:31,42,0,9741,B787,122,174.18,,5944.709455,15972.41845,21249.96,19-12-2023,North America
137294,LH501,FRA,,Frankfurt,Delhi,22-12-2023 08:16,22-12-2023 15:33,5,,8935,A320,235,307.07,9225.511622,7614.509991,59309.03075,72161.45,22-12-2023,Europe
137295,SQ701,SIN,BLR,Singapore,Bangalore,30-03-2023 22:58,31-03-2023 08:30,0,0,1403,B787,217,718.41,2788.437807,2409.57662,111160.4481,155894.97,30-03-2023,Asia
137296,EK201,DXB,,Dubai,London,04-05-2023 14:39,04-05-2023 23:01,50,,5113,A350,103,484.25,,3874.901444,33056.90477,49877.75,04-05-2023,Middle East
137297,AI101,DEL,LHR,Delhi,London,07-06-2023 05:16,07-06-2023 07:53,34,10,6889,A320,152,471.82,7184.641091,5370.57577,47016.03397,71716.64,07-06-2023,Asia
137298,EK201,DXB,LHR,Dubai,London,20-10-2023 16:12,20-10-2023 17:19,12,0,956,B787,214,101.28,9134.92737,2452.49949,13598.5776,21673.92,20-10-2023,Middle East
137299,EK201,DXB,LHR,Dubai,London,05-06-2023 16:04,05-06-2023 21:58,6,40,1868,B787,80,,9600.199674,,8746.632896,10039.2,05-06-2023,Middle East
137300,QF601,SYD,SIN,Sydney,Singapore,16-07-2023 23:11,17-07-2023 01:31,27,0,4262,A320,182,681.54,2795.148504,3872.882736,109200.7095,124040.28,16-07-2023,Australia
137301,UA301,JFK,LAX,New York,Los Angeles,03-12-2023 12:16,03-12-2023 14:12,0,14,8509,B787,155,416.1,3715.621161,4336.52238,54706.30043,64495.5,03-12-2023,North America
137302,LH501,FRA,DEL,Frankfurt,Delhi,28-10-2023 12:45,28-10-2023 15:03,22,21,6074,B787,237,487.5,4956.376678,7343.277072,82738.65075,115537.5,28-10-2023,Europe
137303,UA301,JFK,LAX,New York,Los Angeles,10-09-2023 08:15,10-09-2023 17:49,8,0,7328,A320,157,292.31,4073.187552,2031.392447,30985.28085,45892.67,10-09-2023,North America
137304,AI102,DEL,DXB,Delhi,Dubai,06-12-2023 06:33,06-12-2023 14:03,0,0,8733,A320,173,625.77,8472.957847,4502.33896,68200.397,108258.21,06-12-2023,Asia
137305,AI102,DEL,DXB,Delhi,Dubai,28-11-2023 15:34,28-11-2023 20:29,42,0,7429,B737,94,352.23,7959.654402,7383.260833,27698.88914,33109.62,28-11-2023,Asia
137306,QF601,SYD,SIN,Sydney,Singapore,25-02-2023 17:02,25-02-2023 23:48,5,0,6145,A320,103,641.96,2136.329184,3410.41555,59324.37461,66121.88,25-02-2023,Australia
137307,UA301,JFK,LAX,New York,Los Angeles,02-10-2023 22:14,03-10-2023 01:17,0,18,9086,B787,209,250.2,8550.380405,2614.996711,40676.06586,52291.8,02-10-2023,North America
137308,DL401,ATL,ORD,Atlanta,Chicago,22-03-2023 23:29,23-03-2023 09:18,0,,6762,B787,168,444.69,7575.555974,5435.911273,52490.46665,74707.92,22-03-2023,North America
137309,QF601,SYD,SIN,Sydney,Singapore,20-05-2023 09:16,20-05-2023 10:20,27,0,2306,B787,88,424.71,4698.589654,5014.281536,29099.33834,37374.48,20-05-2023,Australia
137310,AI101,DEL,LHR,Delhi,London,02-07-2023 14:25,02-07-2023 20:14,64,0,1899,B777,143,402.23,5702.060885,4510.979594,43783.48748,57518.89,02-07-2023,Asia
137311,DL401,ATL,ORD,Atlanta,Chicago,17-11-2023 16:31,17-11-2023 20:25,0,2,2368,A321,82,250.09,4915.312767,3873.188352,17529.13843,20507.38,17-11-2023,North America
137312,SQ701,SIN,BLR,Singapore,Bangalore,12-07-2023 10:56,12-07-2023 19:53,4,10,9515,A320,146,648.03,5020.821282,7675.840312,65365.02666,94612.38,12-07-2023,Asia
137313,EK201,DXB,LHR,Dubai,London,15-07-2023 08:49,15-07-2023 14:02,28,0,9289,A350,186,221.05,,3086.529349,33537.01023,41115.3,15-07-2023,Middle East
137314,QF601,SYD,SIN,Sydney,Singapore,06-07-2023 21:21,06-07-2023 22:42,0,0,9457,A320,132,332.22,9696.187368,3407.384708,37159.58175,43853.04,06-07-2023,Australia
137315,LH501,FRA,DEL,Frankfurt,Delhi,08-07-2023 10:02,08-07-2023 18:17,30,22,3834,B737,162,239.71,8999.053343,2808.216284,28448.04368,38833.02,08-07-2023,Europe
137316,AI102,DEL,DXB,Delhi,Dubai,18-08-2023 09:04,18-08-2023 10:12,8,0,3504,A321,191,102.96,8901.573938,5678.977384,14517.78235,19665.36,18-08-2023,Asia
137317,SQ701,SIN,BLR,Singapore,Bangalore,26-08-2023 13:49,26-08-2023 17:20,6,14,7313,B777,186,355.41,5869.587145,4947.023213,40385.15924,66106.26,26-08-2023,Asia
137318,SQ701,SIN,BLR,Singapore,Bangalore,03-08-2023 08:25,03-08-2023 14:36,11,0,7593,A350,128,438.42,8356.986221,4029.49875,48937.51031,56117.76,03-08-2023,Asia
137319,LH501,FRA,DEL,Frankfurt,Delhi,07-07-2023 00:54,07-07-2023 02:25,0,3,697,A320,119,336.3,8082.57098,5182.601744,35338.12091,40019.7,07-07-2023,Europe
137320,AI102,DEL,,Delhi,Dubai,30-01-2023 20:58,31-01-2023 02:58,24,,8385,B777,143,286.62,7693.934039,6740.989815,29919.51685,40986.66,30-01-2023,Asia
137321,AI101,DEL,LHR,Delhi,London,18-09-2023 14:27,18-09-2023 21:36,18,0,3385,B737,212,108.53,5495.268943,4896.130269,14602.65319,23008.36,18-09-2023,Asia
137322,SQ701,SIN,BLR,Singapore,Bangalore,02-06-2023 08:48,02-06-2023 18:00,11,0,8960,B787,133,365.89,6324.586118,6742.51548,42573.38443,48663.37,02-06-2023,Asia
137323,AI102,DEL,DXB,Delhi,Dubai,17-03-2023 11:14,17-03-2023 14:38,0,0,5155,A350,233,123.07,8352.01692,7741.08459,19542.59083,28675.31,17-03-2023,Asia
137324,SQ701,SIN,BLR,Singapore,Bangalore,22-04-2023 14:36,22-04-2023 21:35,0,3,3440,B737,185,402.48,3553.98484,,45094.70177,74458.8,22-04-2023,Asia
137325,EK201,DXB,LHR,Dubai,London,02-05-2023 14:13,02-05-2023 17:59,18,16,586,A321,201,671.93,8695.546412,6658.277137,106724.5093,135057.93,02-05-2023,Middle East
137326,LH501,FRA,DEL,Frankfurt,Delhi,05-02-2023 12:05,05-02-2023 17:56,0,18,6724,A320,217,583.02,2198.158155,4121.894297,85003.57972,126515.34,05-02-2023,Europe
137327,DL401,ATL,ORD,Atlanta,Chicago,28-03-2023 21:14,29-03-2023 01:54,18,0,5623,A350,138,413.11,9452.067122,,42375.77953,57009.18,28-03-2023,North America
137328,SQ701,SIN,BLR,Singapore,Bangalore,03-02-2023 01:03,03-02-2023 03:08,0,0,6356,A320,111,733.58,,5759.025352,59997.2917,81427.38,03-02-2023,Asia
137329,LH501,FRA,DEL,Frankfurt,Delhi,11-07-2023 13:12,11-07-2023 18:02,42,18,2077,A320,127,648.33,6814.355814,6068.4278,53157.66491,82337.91,11-07-2023,Europe
137330,DL401,ATL,ORD,Atlanta,Chicago,28-01-2023 17:03,29-01-2023 00:49,29,0,2082,B737,192,137.3,5262.897861,3878.539303,19432.05468,26361.6,28-01-2023,North America
137331,DL401,ATL,ORD,Atlanta,Chicago,14-05-2023 10:56,14-05-2023 19:06,0,0,5892,B787,139,239.51,8308.698874,4691.592759,26659.52464,33291.89,14-05-2023,North America
137332,DL401,ATL,ORD,Atlanta,Chicago,20-06-2023 02:02,20-06-2023 07:08,0,32,5456,A320,217,535.36,9903.382314,3407.09616,84040.24032,116173.12,20-06-2023,North America
137333,QF601,SYD,SIN,Sydney,Singapore,29-03-2023 14:34,29-03-2023 15:48,1,0,933,A350,146,381.27,6252.225391,4360.232572,41634.54227,55665.42,29-03-2023,Australia
137334,UA301,JFK,LAX,New York,Los Angeles,23-11-2023 02:28,23-11-2023 11:32,14,0,9954,A320,142,585.26,2719.281757,5406.563403,55243.48003,83106.92,23-11-2023,North America
137335,UA301,JFK,LAX,New York,Los Angeles,10-09-2023 19:58,11-09-2023 05:39,11,0,3920,B737,247,266.21,2083.735073,2433.550013,44932.67421,65753.87,10-09-2023,North America
137336,DL401,ATL,ORD,Atlanta,Chicago,20-09-2023 14:01,20-09-2023 23:10,13,1,5047,B787,99,404.88,5727.724196,4692.996815,28042.03253,40083.12,20-09-2023,North America
137337,SQ701,SIN,BLR,Singapore,Bangalore,13-06-2023 08:00,13-06-2023 11:23,0,26,7474,B787,142,356.2,9209.000434,3566.099086,30413.35588,50580.4,13-06-2023,Asia
137338,AI102,DEL,DXB,Delhi,Dubai,13-03-2023 16:20,13-03-2023 20:45,46,16,6889,B737,159,797.75,7571.925444,6124.270425,93773.39679,126842.25,13-03-2023,Asia
137339,DL401,ATL,,Atlanta,Chicago,06-07-2023 16:35,06-07-2023 18:56,0,,6009,A350,245,429.71,2044.19956,6426.058729,90631.29466,105278.95,06-07-2023,North America
137340,EK201,,,Dubai,London,03-06-2023 21:53,04-06-2023 02:13,,,7553,B777,197,645.03,7501.865648,3953.721631,77656.45756,127070.91,03-06-2023,Middle East
137341,LH501,FRA,DEL,Frankfurt,Delhi,21-02-2023 09:04,21-02-2023 13:17,0,0,6653,A321,227,680.12,8754.552881,2531.608595,98479.07985,154387.24,21-02-2023,Europe
137342,AI102,DEL,DXB,Delhi,Dubai,22-05-2023 16:32,22-05-2023 19:50,0,14,1373,A350,101,608.74,7913.616261,6576.224764,44060.91278,61482.74,22-05-2023,Asia
137343,SQ701,SIN,BLR,Singapore,Bangalore,19-04-2023 20:04,20-04-2023 02:03,9,0,719,A350,227,292.32,2145.522102,2590.694192,50269.40266,66356.64,19-04-2023,Asia
137344,LH501,FRA,DEL,Frankfurt,Delhi,02-07-2023 21:41,03-07-2023 03:22,8,1,8874,B787,110,399.49,4132.8203,3928.892478,35382.99948,43943.9,02-07-2023,Europe
137345,UA301,JFK,LAX,New York,Los Angeles,14-03-2023 12:45,14-03-2023 19:56,27,0,6409,B777,130,183.59,9794.63324,5200.310411,19805.88974,23866.7,14-03-2023,North America
137346,QF601,SYD,SIN,Sydney,Singapore,16-08-2023 07:44,16-08-2023 13:31,0,35,2933,A320,,588.08,2788.129974,5909.380481,99352.95585,128201.44,16-08-2023,Australia
137347,QF601,SYD,SIN,Sydney,Singapore,26-10-2023 15:11,26-10-2023 23:42,0,0,7024,B737,175,736.46,2656.241135,2733.375468,108793.1764,128880.5,26-10-2023,Australia
137348,LH501,FRA,DEL,Frankfurt,Delhi,05-07-2023 20:45,06-07-2023 05:49,0,30,806,A321,142,643.83,8809.393089,3754.065397,60559.07605,91423.86,05-07-2023,Europe
137349,LH501,FRA,DEL,Frankfurt,Delhi,07-04-2023 11:30,07-04-2023 18:16,18,0,9207,B737,237,619.77,,4298.790712,106561.0745,146885.49,07-04-2023,Europe
137350,EK201,DXB,LHR,Dubai,London,08-10-2023 15:23,08-10-2023 19:23,8,1,4310,B787,150,734.01,7101.301695,7617.879891,93963.51608,110101.5,08-10-2023,Middle East
137351,AI101,DEL,LHR,Delhi,London,08-12-2023 14:29,08-12-2023 22:22,18,7,4860,B787,216,241.27,5511.878888,4676.726338,35032.38245,52114.32,08-12-2023,Asia
137352,UA301,JFK,LAX,New York,Los Angeles,22-02-2023 09:07,22-02-2023 18:52,13,2,5886,A350,130,626.3,2322.017075,7348.65956,53086.41949,81419,22-02-2023,North America
137353,LH501,FRA,DEL,Frankfurt,Delhi,27-10-2023 06:12,27-10-2023 11:01,36,7,6127,B737,182,310.04,9563.58972,7977.686115,37564.44614,56427.28,27-10-2023,Europe
137354,AI101,DEL,LHR,Delhi,London,16-11-2023 08:04,16-11-2023 10:00,0,27,6106,A350,196,,9739.077046,3122.036904,82904.7882,122158.96,16-11-2023,Asia
137355,DL401,ATL,ORD,Atlanta,Chicago,03-08-2023 16:01,04-08-2023 00:38,21,0,5503,B777,106,605.48,7803.998445,2384.277596,40148.47887,64180.88,03-08-2023,North America
137356,SQ701,SIN,BLR,Singapore,Bangalore,10-12-2023 14:57,10-12-2023 16:05,0,17,8780,A320,124,,4045.664926,6709.974505,19202.15078,26274.36,10-12-2023,Asia
137357,EK201,DXB,LHR,Dubai,London,24-04-2023 03:10,24-04-2023 10:22,1,8,7637,B737,125,770.91,6044.115713,,77490.99132,96363.75,24-04-2023,Middle East
137358,LH501,,DEL,Frankfurt,Delhi,08-05-2023 00:12,08-05-2023 04:46,,0,5497,A350,239,340.39,6020.173751,2007.818747,51214.65668,81353.21,08-05-2023,Europe
137359,AI102,DEL,DXB,Delhi,Dubai,02-02-2023 16:13,02-02-2023 23:00,0,0,3345,B787,224,137.39,2504.159434,3623.811175,20354.13723,30775.36,02-02-2023,Asia
137360,AI102,DEL,,Delhi,Dubai,07-11-2023 23:36,08-11-2023 08:05,54,,8365,B787,120,,6264.075946,4031.6428,52771.09621,72565.2,07-11-2023,Asia
137361,DL401,ATL,ORD,Atlanta,Chicago,08-01-2023 11:33,08-01-2023 15:35,23,0,5612,B777,166,433.3,7945.10903,7944.158148,48961.16857,71927.8,08-01-2023,North America
137362,SQ701,SIN,BLR,Singapore,Bangalore,22-02-2023 16:52,23-02-2023 01:43,0,20,2428,A320,166,776.19,2633.39639,5859.574836,102483.7623,128847.54,22-02-2023,Asia
137363,EK201,DXB,LHR,Dubai,London,18-05-2023 15:04,18-05-2023 23:18,18,3,3136,B737,86,551.5,8115.022942,2200.368299,32871.41816,47429,18-05-2023,Middle East
137364,LH501,FRA,DEL,Frankfurt,Delhi,19-07-2023 22:19,19-07-2023 23:38,0,26,5575,B777,,122.54,9349.829666,2329.975617,12250.88223,16542.9,19-07-2023,Europe
137365,UA301,,LAX,New York,Los Angeles,25-10-2023 11:29,25-10-2023 15:44,,15,9933,A350,125,327.02,5575.850412,3674.008038,29127.49979,40877.5,25-10-2023,North America
137366,LH501,FRA,DEL,Frankfurt,Delhi,16-03-2023 22:03,17-03-2023 04:20,0,35,8170,A320,115,761.4,4791.2039,7393.767784,64519.12921,87561,16-03-2023,Europe
137367,AI102,DEL,DXB,Delhi,Dubai,17-06-2023 13:23,17-06-2023 16:02,13,37,7566,B777,140,102.21,,6923.513218,9900.373891,14309.4,17-06-2023,Asia
137368,DL401,ATL,ORD,Atlanta,Chicago,28-06-2023 02:27,28-06-2023 05:19,2,45,5471,B777,94,255.08,5047.266429,3936.668412,16441.44643,23977.52,28-06-2023,North America
137369,UA301,JFK,LAX,New York,Los Angeles,14-12-2023 17:45,15-12-2023 01:22,1,0,9738,B777,177,655.02,2329.098173,5831.126635,75204.20543,115938.54,14-12-2023,North America
137370,LH501,FRA,DEL,Frankfurt,Delhi,22-03-2023 11:45,22-03-2023 16:53,26,6,2919,B737,158,101.13,3102.221945,3881.105601,10005.29173,15978.54,22-03-2023,Europe
137371,SQ701,SIN,BLR,Singapore,Bangalore,29-07-2023 12:03,29-07-2023 20:45,17,0,6325,B787,117,,3745.108657,3131.171181,49606.48849,81877.77,29-07-2023,Asia
137372,AI102,DEL,DXB,Delhi,Dubai,31-08-2023 16:34,31-08-2023 23:32,0,,4499,A320,149,452.06,4587.326576,,53090.40005,67356.94,31-08-2023,Asia
137373,AI102,DEL,DXB,Delhi,Dubai,02-10-2023 15:44,02-10-2023 18:02,17,0,3471,B737,147,219.89,8169.209105,3950.948378,26110.43688,32323.83,02-10-2023,Asia
137374,SQ701,SIN,BLR,Singapore,Bangalore,13-07-2023 21:17,14-07-2023 05:10,31,6,3616,A350,144,268.67,8746.000841,4319.834282,25004.41117,38688.48,13-07-2023,Asia
137375,SQ701,SIN,BLR,Singapore,Bangalore,13-01-2023 10:47,13-01-2023 12:28,44,0,4505,B737,223,233.28,,7123.124045,40357.39878,52021.44,13-01-2023,Asia
137376,DL401,ATL,ORD,Atlanta,Chicago,17-06-2023 19:52,17-06-2023 23:18,16,16,5851,A350,136,362.92,2047.779739,7484.598277,33280.74098,49357.12,17-06-2023,North America
137377,EK201,DXB,LHR,Dubai,London,26-02-2023 03:32,26-02-2023 06:44,15,7,5622,B777,88,753.18,6815.783166,2324.321031,57156.62793,66279.84,26-02-2023,Middle East
137378,AI102,DEL,DXB,Delhi,Dubai,07-05-2023 00:44,07-05-2023 01:52,26,0,648,B777,180,428.68,5832.959051,7277.518755,48885.22261,77162.4,07-05-2023,Asia
137379,DL401,ATL,ORD,Atlanta,Chicago,15-08-2023 18:10,15-08-2023 22:07,15,,7570,A320,246,355.38,5218.52725,3327.14912,70736.61163,87423.48,15-08-2023,North America
137380,SQ701,,BLR,Singapore,Bangalore,05-07-2023 14:47,05-07-2023 21:36,,12,990,A350,166,372.38,8106.394428,2198.632902,53993.83623,61815.08,05-07-2023,Asia
137381,SQ701,SIN,BLR,Singapore,Bangalore,22-02-2023 05:18,22-02-2023 12:44,28,0,7677,B777,113,188.37,5596.900518,4922.569041,14461.98506,21285.81,22-02-2023,Asia
137382,AI101,DEL,LHR,Delhi,London,09-12-2023 18:40,09-12-2023 21:15,43,26,8399,B777,185,732.42,6136.536293,6202.670586,114340.8921,135497.7,09-12-2023,Asia
137383,DL401,ATL,ORD,Atlanta,Chicago,23-11-2023 18:13,23-11-2023 21:34,10,0,8409,A321,159,325.23,5409.642875,6034.428828,45640.38751,51711.57,23-11-2023,North America
137384,QF601,SYD,SIN,Sydney,Singapore,26-05-2023 19:01,26-05-2023 22:40,40,16,6718,A321,247,420.72,7457.648005,,85338.67294,103917.84,26-05-2023,Australia
137385,DL401,ATL,ORD,Atlanta,Chicago,20-06-2023 20:31,21-06-2023 01:07,19,0,3399,B777,208,645.93,9954.942846,3956.070778,92967.70322,134353.44,20-06-2023,North America
137386,AI102,DEL,DXB,Delhi,Dubai,08-01-2023 18:14,09-01-2023 04:03,13,0,3733,A350,229,608.51,5565.360367,6279.720376,117613.4989,139348.79,08-01-2023,Asia
137387,AI101,DEL,LHR,Delhi,London,31-12-2023 13:20,31-12-2023 17:03,34,30,4359,A350,,196.13,4310.972262,7813.944776,29832.8989,37264.7,31-12-2023,Asia
137388,SQ701,SIN,BLR,Singapore,Bangalore,27-12-2023 02:07,27-12-2023 03:31,6,0,4933,B787,193,543.59,9659.848979,2957.316813,91447.4107,104912.87,27-12-2023,Asia
137389,AI101,DEL,LHR,Delhi,London,12-03-2023 13:52,12-03-2023 22:40,25,19,1890,B787,162,231.97,3488.199011,2883.410794,26376.5683,37579.14,12-03-2023,Asia
137390,AI102,DEL,DXB,Delhi,Dubai,21-02-2023 00:35,21-02-2023 02:02,0,2,3240,B787,122,165.52,2464.634767,3535.78,16236.42571,20193.44,21-02-2023,Asia
137391,SQ701,SIN,BLR,Singapore,Bangalore,01-10-2023 04:22,01-10-2023 09:32,53,7,3712,A320,127,189.52,4187.766438,2505.368094,19458.3282,24069.04,01-10-2023,Asia
137392,QF601,,SIN,Sydney,Singapore,11-11-2023 20:16,12-11-2023 02:26,,17,4528,A321,248,700.64,8767.132079,5466.877667,111423.223,173758.72,11-11-2023,Australia
137393,AI102,DEL,DXB,Delhi,Dubai,14-06-2023 15:25,14-06-2023 20:56,0,21,6073,A350,202,105.46,8201.892057,5023.374602,18431.06526,21302.92,14-06-2023,Asia
137394,LH501,FRA,DEL,Frankfurt,Delhi,26-10-2023 04:03,26-10-2023 13:30,17,28,1403,A350,126,717.88,,4613.764542,62995.01364,90452.88,26-10-2023,Europe
137395,EK201,DXB,LHR,Dubai,London,16-11-2023 07:47,16-11-2023 15:55,0,14,7779,A350,160,128.55,7715.813312,7051.697958,17641.12251,20568,16-11-2023,Middle East
137396,QF601,SYD,SIN,Sydney,Singapore,24-08-2023 03:56,24-08-2023 05:04,14,0,4352,B737,116,190.95,4370.007967,3605.988781,15788.40191,22150.2,24-08-2023,Australia
137397,SQ701,SIN,BLR,Singapore,Bangalore,24-10-2023 20:04,25-10-2023 03:06,4,15,406,B787,247,,7384.830642,6016.060574,72558.81422,87850.49,24-10-2023,Asia
137398,EK201,DXB,LHR,Dubai,London,14-07-2023 09:09,14-07-2023 13:08,11,7,2986,B737,199,704.53,8615.930112,4892.280065,91354.42135,140201.47,14-07-2023,Middle East
137399,AI102,DEL,DXB,Delhi,Dubai,10-06-2023 21:59,11-06-2023 02:29,9,0,2166,A350,93,634.09,7983.538561,6880.43909,53026.57863,58970.37,10-06-2023,Asia
137400,DL401,ATL,ORD,Atlanta,Chicago,16-09-2023 12:42,16-09-2023 19:07,50,,6198,B737,133,589.38,,4391.591785,54308.19194,78387.54,16-09-2023,North America
137401,QF601,SYD,SIN,Sydney,Singapore,04-12-2023 22:17,05-12-2023 03:00,16,0,2917,B787,93,614.28,6471.508161,2286.670569,36763.67044,57128.04,04-12-2023,Australia
137402,QF601,SYD,SIN,Sydney,Singapore,05-06-2023 06:15,05-06-2023 15:12,3,,9303,A350,169,659.12,3425.149207,5836.135971,81412.62227,111391.28,05-06-2023,Australia
137403,LH501,FRA,DEL,Frankfurt,Delhi,02-05-2023 07:09,02-05-2023 15:52,9,2,7776,A350,89,592.73,2589.407309,2497.422457,38195.80899,52752.97,02-05-2023,Europe
137404,AI102,,DXB,Delhi,Dubai,11-08-2023 09:16,11-08-2023 18:42,,3,9591,B777,242,139.49,9911.192886,3264.83813,24914.51186,33756.58,11-08-2023,Asia
137405,DL401,ATL,ORD,Atlanta,Chicago,10-04-2023 08:50,10-04-2023 12:13,0,18,9304,A320,178,429.87,4242.90712,5791.235009,64675.93983,76516.86,10-04-2023,North America
137406,AI101,DEL,LHR,Delhi,London,01-09-2023 05:42,01-09-2023 07:17,26,16,7293,B777,,777.08,,2028.622709,90335.91485,110345.36,01-09-2023,Asia
137407,UA301,JFK,LAX,New York,Los Angeles,14-11-2023 09:32,14-11-2023 12:32,27,22,9705,B787,219,613.36,3266.589448,3282.819506,105405.1991,134325.84,14-11-2023,North America
137408,LH501,FRA,DEL,Frankfurt,Delhi,19-04-2023 04:10,19-04-2023 05:19,0,34,8902,A321,244,766.31,8170.157422,5716.370812,129616.8659,186979.64,19-04-2023,Europe
137409,UA301,JFK,LAX,New York,Los Angeles,23-08-2023 17:10,24-08-2023 01:05,27,,8304,A350,139,186.72,7352.693515,6076.371637,22225.30931,25954.08,23-08-2023,North America
137410,UA301,JFK,LAX,New York,Los Angeles,23-05-2023 05:18,23-05-2023 08:37,0,0,8028,B777,163,759.49,2283.484877,5179.251212,85336.60079,123796.87,23-05-2023,North America
137411,SQ701,SIN,,Singapore,Bangalore,08-06-2023 20:24,08-06-2023 23:40,18,,8844,B787,213,715.55,,5119.269812,92995.49847,152412.15,08-06-2023,Asia
137412,UA301,JFK,LAX,New York,Los Angeles,20-04-2023 16:45,20-04-2023 20:38,10,,8440,B777,178,636.58,5858.001266,7636.512394,74774.87248,113311.24,20-04-2023,North America
137413,QF601,SYD,SIN,Sydney,Singapore,03-10-2023 07:19,03-10-2023 16:35,38,0,9551,B787,221,,9549.619053,5612.850527,65082.52227,91571.35,03-10-2023,Australia
137414,DL401,ATL,ORD,Atlanta,Chicago,01-07-2023 19:33,02-07-2023 04:34,19,40,953,B787,177,687.21,8495.093892,5923.736685,101132.0734,121636.17,01-07-2023,North America
137415,AI101,DEL,LHR,Delhi,London,09-03-2023 19:58,09-03-2023 21:33,0,25,6793,A350,175,509.97,9343.611665,5974.897491,77131.09946,89244.75,09-03-2023,Asia
137416,EK201,DXB,LHR,Dubai,London,22-01-2023 04:08,22-01-2023 08:34,6,0,5248,B777,118,403.94,8188.606602,4669.044523,34779.97206,47664.92,22-01-2023,Middle East
137417,UA301,JFK,LAX,New York,Los Angeles,01-04-2023 20:29,02-04-2023 04:38,40,0,1170,B777,244,712.76,9165.173236,3242.318429,107010.3603,173913.44,01-04-2023,North America
137418,AI101,DEL,LHR,Delhi,London,12-11-2023 23:09,13-11-2023 01:26,7,1,9117,B787,211,624.05,7635.735924,2738.22187,98140.64822,131674.55,12-11-2023,Asia
